field_id,title,availability,stability,private,value_type,base_type,item_type,strata,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,notes,debut,version,num_participants,item_count,showcase_order,cost_do,cost_on,cost_sc
130252,"Date B48 first reported (other mycoses, not elsewhere classified)",0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B48. The code corresponds to ""other mycoses, not elsewhere classified"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,32,32,127,1,1,1
130253,"Source of report of B48 (other mycoses, not elsewhere classified)",0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B48, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other mycoses, not elsewhere classified"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,32,32,127.5,1,1,1
130254,Date B49 first reported (unspecified mycosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B49. The code corresponds to ""unspecified mycosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,556,556,128,1,1,1
130255,Source of report of B49 (unspecified mycosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B49, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""unspecified mycosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,556,556,128.5,1,1,1
130256,Date B50 first reported (plasmodium falciparum malaria),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B50. The code corresponds to ""plasmodium falciparum malaria"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,197,197,129,1,1,1
130257,Source of report of B50 (plasmodium falciparum malaria),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B50, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""plasmodium falciparum malaria"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,197,197,129.5,1,1,1
130258,Date B51 first reported (plasmodium vivax malaria),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B51. The code corresponds to ""plasmodium vivax malaria"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-12-02T00:00:00,43,43,130,1,1,1
130259,Source of report of B51 (plasmodium vivax malaria),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B51, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""plasmodium vivax malaria"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-12-02T00:00:00,43,43,130.5,1,1,1
130260,Date B52 first reported (plasmodium malariae malaria),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B52. The code corresponds to ""plasmodium malariae malaria"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,5,5,131,1,1,1
130261,Source of report of B52 (plasmodium malariae malaria),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B52, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""plasmodium malariae malaria"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,5,5,131.5,1,1,1
130262,Date B53 first reported (other parasitologically confirmed malaria),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B53. The code corresponds to ""other parasitologically confirmed malaria"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,5,5,132,1,1,1
130263,Source of report of B53 (other parasitologically confirmed malaria),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B53, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other parasitologically confirmed malaria"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,5,5,132.5,1,1,1
130264,Date B54 first reported (unspecified malaria),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B54. The code corresponds to ""unspecified malaria"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-08T00:00:00,938,938,133,1,1,1
130265,Source of report of B54 (unspecified malaria),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B54, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""unspecified malaria"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-08T00:00:00,938,938,133.5,1,1,1
130266,Date B55 first reported (leishmaniasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B55. The code corresponds to ""leishmaniasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,17,17,134,1,1,1
130267,Source of report of B55 (leishmaniasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B55, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""leishmaniasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,17,17,134.5,1,1,1
130268,Date B56 first reported (african trypanosomiasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B56. The code corresponds to ""african trypanosomiasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,135,1,1,1
130269,Source of report of B56 (african trypanosomiasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B56, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""african trypanosomiasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,135.5,1,1,1
130270,Date B57 first reported (chagas' disease),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B57. The code corresponds to ""chagas' disease"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,1,1,136,1,1,1
130271,Source of report of B57 (chagas' disease),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B57, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""chagas' disease"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,1,1,136.5,1,1,1
130272,Date B58 first reported (toxoplasmosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B58. The code corresponds to ""toxoplasmosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-12-02T00:00:00,63,63,137,1,1,1
130273,Source of report of B58 (toxoplasmosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B58, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""toxoplasmosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-12-02T00:00:00,63,63,137.5,1,1,1
130274,Date B59 first reported (pneumocystosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B59. The code corresponds to ""pneumocystosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,205,205,138,1,1,1
130275,Source of report of B59 (pneumocystosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B59, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""pneumocystosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,205,205,138.5,1,1,1
130276,"Date B60 first reported (other protozoal diseases, not elsewhere classified)",0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B60. The code corresponds to ""other protozoal diseases, not elsewhere classified"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-12-02T00:00:00,14,14,139,1,1,1
130277,"Source of report of B60 (other protozoal diseases, not elsewhere classified)",0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B60, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other protozoal diseases, not elsewhere classified"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-12-02T00:00:00,14,14,139.5,1,1,1
130278,Date B64 first reported (unspecified protozoal disease),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B64. The code corresponds to ""unspecified protozoal disease"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,140,1,1,1
130279,Source of report of B64 (unspecified protozoal disease),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B64, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""unspecified protozoal disease"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,140.5,1,1,1
130280,Date B65 first reported (schistosomiasis [bilharziasis]),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B65. The code corresponds to ""schistosomiasis [bilharziasis]"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,114,114,141,1,1,1
130281,Source of report of B65 (schistosomiasis [bilharziasis]),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B65, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""schistosomiasis [bilharziasis]"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,114,114,141.5,1,1,1
130282,Date B66 first reported (other fluke infections),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B66. The code corresponds to ""other fluke infections"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-12-02T00:00:00,7,7,142,1,1,1
130283,Source of report of B66 (other fluke infections),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B66, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other fluke infections"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-12-02T00:00:00,7,7,142.5,1,1,1
130284,Date B67 first reported (echinococcosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B67. The code corresponds to ""echinococcosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,12,12,143,1,1,1
130285,Source of report of B67 (echinococcosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B67, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""echinococcosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,12,12,143.5,1,1,1
130286,Date B68 first reported (taeniasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B68. The code corresponds to ""taeniasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,12,12,144,1,1,1
130287,Source of report of B68 (taeniasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B68, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""taeniasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,12,12,144.5,1,1,1
130288,Date B69 first reported (cysticercosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B69. The code corresponds to ""cysticercosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,6,6,145,1,1,1
130289,Source of report of B69 (cysticercosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B69, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""cysticercosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,6,6,145.5,1,1,1
130290,Date B70 first reported (diphyllobothriasis and sparganosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B70. The code corresponds to ""diphyllobothriasis and sparganosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,146,1,1,1
130291,Source of report of B70 (diphyllobothriasis and sparganosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B70, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""diphyllobothriasis and sparganosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,146.5,1,1,1
130292,Date B71 first reported (other cestode infections),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B71. The code corresponds to ""other cestode infections"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,14,14,147,1,1,1
130293,Source of report of B71 (other cestode infections),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B71, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other cestode infections"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,14,14,147.5,1,1,1
130294,Date B72 first reported (dracunculiasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B72. The code corresponds to ""dracunculiasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,148,1,1,1
130295,Source of report of B72 (dracunculiasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B72, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""dracunculiasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2000-01-01T00:00:00,-1,-1,148.5,1,1,1
130296,Date B73 first reported (onchocerciasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B73. The code corresponds to ""onchocerciasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,17,17,149,1,1,1
130297,Source of report of B73 (onchocerciasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B73, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""onchocerciasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,17,17,149.5,1,1,1
130298,Date B74 first reported (filariasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B74. The code corresponds to ""filariasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-02-26T00:00:00,5,5,150,1,1,1
130299,Source of report of B74 (filariasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B74, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""filariasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-02-26T00:00:00,5,5,150.5,1,1,1
130300,Date B75 first reported (trichinellosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B75. The code corresponds to ""trichinellosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,1,1,151,1,1,1
130301,Source of report of B75 (trichinellosis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B75, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""trichinellosis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,1,1,151.5,1,1,1
130302,Date B76 first reported (hookworm diseases),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B76. The code corresponds to ""hookworm diseases"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,33,33,152,1,1,1
130303,Source of report of B76 (hookworm diseases),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B76, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""hookworm diseases"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-09-09T00:00:00,33,33,152.5,1,1,1
130304,Date B77 first reported (ascariasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B77. The code corresponds to ""ascariasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-01-25T00:00:00,12,12,153,1,1,1
130305,Source of report of B77 (ascariasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B77, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""ascariasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-01-25T00:00:00,12,12,153.5,1,1,1
130306,Date B78 first reported (strongyloidiasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B78. The code corresponds to ""strongyloidiasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,8,8,154,1,1,1
130307,Source of report of B78 (strongyloidiasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B78, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""strongyloidiasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,8,8,154.5,1,1,1
130308,Date B79 first reported (trichuriasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B79. The code corresponds to ""trichuriasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2020-10-20T00:00:00,5,5,155,1,1,1
130309,Source of report of B79 (trichuriasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B79, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""trichuriasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2020-10-20T00:00:00,5,5,155.5,1,1,1
130310,Date B80 first reported (enterobiasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B80. The code corresponds to ""enterobiasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,780,780,156,1,1,1
130311,Source of report of B80 (enterobiasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B80, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""enterobiasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,780,780,156.5,1,1,1
130312,"Date B81 first reported (other intestinal helminthiases, not elsewhere classified)",0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B81. The code corresponds to ""other intestinal helminthiases, not elsewhere classified"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,17,17,157,1,1,1
130313,"Source of report of B81 (other intestinal helminthiases, not elsewhere classified)",0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B81, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other intestinal helminthiases, not elsewhere classified"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,17,17,157.5,1,1,1
130314,Date B82 first reported (unspecified intestinal parasitism),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B82. The code corresponds to ""unspecified intestinal parasitism"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-01-25T00:00:00,96,96,158,1,1,1
130315,Source of report of B82 (unspecified intestinal parasitism),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B82, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""unspecified intestinal parasitism"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-01-25T00:00:00,96,96,158.5,1,1,1
130316,Date B83 first reported (other helminthiases),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B83. The code corresponds to ""other helminthiases"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-02-26T00:00:00,86,86,159,1,1,1
130317,Source of report of B83 (other helminthiases),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B83, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other helminthiases"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-02-26T00:00:00,86,86,159.5,1,1,1
130318,Date B85 first reported (pediculosis and phthiriasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B85. The code corresponds to ""pediculosis and phthiriasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,341,341,160,1,1,1
130319,Source of report of B85 (pediculosis and phthiriasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B85, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""pediculosis and phthiriasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,341,341,160.5,1,1,1
130320,Date B86 first reported (scabies),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B86. The code corresponds to ""scabies"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-06T00:00:00,2468,2468,161,1,1,1
130321,Source of report of B86 (scabies),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B86, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""scabies"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-06T00:00:00,2468,2468,161.5,1,1,1
130322,Date B87 first reported (myiasis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B87. The code corresponds to ""myiasis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,10,10,162,1,1,1
130323,Source of report of B87 (myiasis),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B87, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""myiasis"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2023-03-02T00:00:00,10,10,162.5,1,1,1
130324,Date B88 first reported (other infestations),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B88. The code corresponds to ""other infestations"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2021-12-02T00:00:00,187,187,163,1,1,1
130325,Source of report of B88 (other infestations),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B88, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""other infestations"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2021-12-02T00:00:00,187,187,163.5,1,1,1
130326,Date B89 first reported (unspecified parasitic disease),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B89. The code corresponds to ""unspecified parasitic disease"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2019-08-22T00:00:00,4,4,164,1,1,1
130327,Source of report of B89 (unspecified parasitic disease),0,3,0,21,11,0,3,0,0,0,,2401,2171,0,0,0,0,0,"Source of the first code mapped to 3-character ICD10 B89, and whether this code occurs in other source(s) with the same or a later event date. The code corresponds to ""unspecified parasitic disease"".<p>See ~R593~ for details of how the first source was assigned.",2019-07-16T00:00:00,2019-08-22T00:00:00,4,4,164.5,1,1,1
130328,Date B90 first reported (sequelae of tuberculosis),0,3,0,51,0,0,3,0,0,0,,2401,819,0,0,0,0,0,"Date of the first occurrence of any code mapped to 3-character ICD10 B90. The code corresponds to ""sequelae of tuberculosis"". Note that events which were apparently before birth were omitted when constructing this data field.",2019-07-16T00:00:00,2023-03-02T00:00:00,61,61,165,1,1,1
